location,max_delivered,distinct_job_imb_count,scanned,client_company,mailing_name,mailing_status,mailing_date,orgId,startTheClockDate,scanFacilityName,JobID,delivery_date,pieceId,latitude,longitude
"01518,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,c3364143-a908-11ef-9562-c1c871c2ed10,42.1228,-72.1178
"29466,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,fe1f39b6-a903-11ef-b6ee-99fe490b983b,32.8674,-79.8049
"01821,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,e4d9752c-a902-11ef-9ad8-3d831072383e,42.5519,-71.2518
"12498,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,32a27b89-a903-11ef-937d-7f9df8d1bd99,42.0348,-74.112
"02540,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,548282a2-a903-11ef-937d-7f9df8d1bd99,41.5648,-70.6217
"02568,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,914a294f-a902-11ef-af60-9db9032a0ac8,41.45,-70.5937
"17068,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,07e0f2f9-a908-11ef-ab85-01800d5c149a,40.4193,-77.1938
"45052,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,c11d1797-a903-11ef-b6ee-99fe490b983b,39.1536,-84.7273
"02420,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,019be096-a908-11ef-9811-19f5c4d81eb8,42.4563,-71.2167
"02738,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,c789e0cf-a904-11ef-b573-3dbb81e63688,41.7095,-70.7613
"12468,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,a2fa4a17-a904-11ef-b573-3dbb81e63688,42.2979,-74.3895
"04101,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,6b2d50f9-a904-11ef-88a3-b332ca0a7804,43.6606,-70.2589
"06807,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,e1f8754c-a902-11ef-9b93-e1092a6c0f16,41.053,-73.5935
"33477,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,27d134c9-a904-11ef-bfa6-c5aed389b69d,26.9217,-80.077
"12409,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,11f0bb53-a903-11ef-aadf-c9ca81d212b8,42.0406,-74.1551
"29576,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,1acd2503-a904-11ef-b487-5988d5a3dcfe,33.5507,-79.0528
"80503,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,dd1fc41a-a902-11ef-9ad8-3d831072383e,40.1559,-105.1624
"06461,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,d8431b43-a902-11ef-ac12-fff481f5d281,41.2338,-73.0747
"08840,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,f9ee7dd2-a902-11ef-937d-7f9df8d1bd99,40.5449,-74.3517
"01969,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,65e474bc-a90b-11ef-94d8-b5b5eeff81e8,42.7138,-70.907
"19087,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,47527646-a902-11ef-9458-c7798e192c31,40.0612,-75.3999
"06824,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,b8b4f371-a902-11ef-9cfe-4d2828bc361d,41.1692,-73.2681
"07078,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,f544d991-a907-11ef-9ce1-e96fbc32e388,40.7368,-74.3271
"10032,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,142fe067-a904-11ef-8d1b-298d37f423b8,40.8382,-73.942
"10471,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,48e91469-a905-11ef-b573-3dbb81e63688,40.9011,-73.9053
"70125,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,429498bb-a905-11ef-b8d3-b3f555baf86b,29.9512,-90.1028
"34113,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,43c5bb11-a904-11ef-a570-9dcc894cbec2,26.0426,-81.7182
"10044,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,5d468249-a904-11ef-a570-9dcc894cbec2,40.7618,-73.9505
"12132,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,227c9241-a903-11ef-937d-7f9df8d1bd99,42.4705,-73.63
"10964,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,4af5c9c1-a904-11ef-a570-9dcc894cbec2,41.0103,-73.925
"53717,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,21570890-a904-11ef-85d7-937e2415baf8,43.0736,-89.508
"08515,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,c3ca19c5-a904-11ef-b573-3dbb81e63688,40.1151,-74.6393
"07410,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,29ec0903-a905-11ef-b573-3dbb81e63688,40.9343,-74.1166
"38017,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-06,a4be5dc6-a903-11ef-aa98-5d162523f7e3,35.0551,-89.6767
"12053,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,808d9df1-a905-11ef-8358-256b6d840bfb,42.748,-74.1868
"91109,United States",0,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,PASADENA,4538,2024-12-04,b24b9021-a902-11ef-8414-b1dc88d05ed4,34.1478,-118.1445
"02777,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,1b89dde1-a907-11ef-9ce1-e96fbc32e388,41.7473,-71.2122
"65051,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,15022484-a904-11ef-bfa6-c5aed389b69d,38.4739,-91.8195
"02878,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,39eae241-a905-11ef-b8d3-b3f555baf86b,41.6338,-71.1808
"11722,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,1c52a8f5-a903-11ef-b487-5988d5a3dcfe,40.7866,-73.1961
"07405,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,64a53785-a903-11ef-97ba-e7c3c1d85211,40.9988,-74.4261
"02053,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,dcdc5d07-a903-11ef-b6ee-99fe490b983b,42.1514,-71.4217
"06905,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,48403c25-a903-11ef-baa6-dd3a3af2e730,41.0888,-73.5435
"20904,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,f226d82c-a904-11ef-b8d3-b3f555baf86b,39.0668,-76.9969
"12084,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,71c337fc-a903-11ef-b9a6-cb521dbaab41,42.6973,-73.8975
"97405,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-05,140654d5-a903-11ef-af60-9db9032a0ac8,44.0185,-123.0998
"02842,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,df6c7330-a902-11ef-85d7-937e2415baf8,41.5198,-71.2731
"19477,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,f3b48ee1-a902-11ef-8316-2956f7236738,40.1839,-75.2327
"06612,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,812e4033-a904-11ef-b8d3-b3f555baf86b,41.2523,-73.2871
"03053,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,41df20c5-a904-11ef-a570-9dcc894cbec2,42.8656,-71.3772
"06090,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,9eafe122-a902-11ef-9b93-e1092a6c0f16,41.9556,-72.862
"01843,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,37d6d6b9-a902-11ef-bec1-9579cdb7a1fb,42.6911,-71.1605
"02050,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,4b4f9472-a902-11ef-af60-9db9032a0ac8,42.1062,-70.6993
"05156,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,92508041-a903-11ef-8d1b-298d37f423b8,43.3034,-72.4778
"22206,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,bc478be7-a909-11ef-880e-93ef3fdca365,38.8415,-77.0905
"11429,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,af618f91-a902-11ef-baa6-dd3a3af2e730,40.709,-73.7401
"33109,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,f6c78954-a904-11ef-88a3-b332ca0a7804,25.7588,-80.1376
"35803,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,e8a81415-a903-11ef-a570-9dcc894cbec2,34.6205,-86.551
"02356,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,1d707508-a903-11ef-937d-7f9df8d1bd99,42.059,-71.1123
"75204,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,74fb4dfb-a902-11ef-871c-ed8924add163,32.8038,-96.7851
"60625,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-03,bfa4d9f7-a904-11ef-a570-9dcc894cbec2,41.9703,-87.7042
"08650,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,TRENTON,4538,2024-12-02,89f77766-a902-11ef-bfa6-c5aed389b69d,40.2805,-74.712
"06060,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,a58ec284-a902-11ef-9458-c7798e192c31,42.0219,-72.8409
"01950,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,11ca6ea2-a903-11ef-a727-9bf7a5686735,42.813,-70.8847
"03304,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,02ae7b4c-a903-11ef-aa2f-afeb17addb22,43.1388,-71.5448
"02108,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,97a650c6-a903-11ef-8d1b-298d37f423b8,42.3576,-71.0684
"12550,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,18d25be9-a903-11ef-8316-2956f7236738,41.5372,-74.0526
"12051,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,cf9b4432-a903-11ef-b6ee-99fe490b983b,42.3501,-73.8199
"01966,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,47c57171-a904-11ef-a570-9dcc894cbec2,42.658,-70.6194
"80634,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d276f771-a904-11ef-88a3-b332ca0a7804,40.4109,-104.7541
"08648,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,915c8351-a903-11ef-aa98-5d162523f7e3,40.2171,-74.7429
"01469,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d5bfb9d5-a904-11ef-baa6-dd3a3af2e730,42.6525,-71.6896
"19096,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,453fc2e0-a902-11ef-b9a6-cb521dbaab41,40,-75.276
"21230,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,eaf1dcd4-a903-11ef-b6ee-99fe490b983b,39.2645,-76.6224
"07737,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,11360152-a904-11ef-8316-2956f7236738,40.4177,-74.0623
"10506,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,b6d2c5f9-a902-11ef-b588-77b3fbc4c29d,41.1909,-73.6355
"48609,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,b4b479d1-a902-11ef-91e3-f775831144c7,43.3869,-84.0926
"17111,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d490d6c5-a904-11ef-88a3-b332ca0a7804,40.2721,-76.8017
"52240,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,137d00a2-a903-11ef-8316-2956f7236738,41.6355,-91.5016
"07641,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,dac13ab7-a902-11ef-9b93-e1092a6c0f16,40.9608,-73.9874
"08826,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,2c18db70-a902-11ef-9cfe-4d2828bc361d,40.7134,-74.9162
"06330,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,b8154626-a904-11ef-b573-3dbb81e63688,41.6263,-72.0775
"11565,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,9e145271-a904-11ef-aa2f-afeb17addb22,40.675,-73.6731
"01523,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,4097be9b-a902-11ef-baa6-dd3a3af2e730,42.451,-71.6868
"10502,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,3221e461-a904-11ef-9cfe-4d2828bc361d,41.0113,-73.8413
"02462,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,c4db6d30-a905-11ef-8358-256b6d840bfb,42.3299,-71.2562
"12092,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,56e8699f-a904-11ef-a570-9dcc894cbec2,42.7045,-74.3648
"03257,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d647fcab-a904-11ef-b573-3dbb81e63688,43.4145,-71.9857
"04090,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,11e924bf-a904-11ef-9b93-e1092a6c0f16,43.3144,-70.5969
"27358,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,48c666a9-a904-11ef-a727-9bf7a5686735,36.2245,-79.8901
"11947,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,e79ec7f5-a908-11ef-98d9-c10003640bf5,40.9495,-72.5815
"07719,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,cfb95e19-a904-11ef-b8d3-b3f555baf86b,40.1688,-74.072
"02189,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,ca983233-a904-11ef-b573-3dbb81e63688,42.214,-70.9203
"80903,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,0b2a91f2-a903-11ef-937d-7f9df8d1bd99,38.8388,-104.8145
"06492,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,e8441761-a902-11ef-937d-7f9df8d1bd99,41.46,-72.8222
"17522,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,31e6ccb0-a903-11ef-8316-2956f7236738,40.1756,-76.1821
"34211,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,e94b4e33-a902-11ef-a816-e9a333d5a54f,27.45,-82.3773
"07645,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,0233cd13-a903-11ef-8316-2956f7236738,41.0495,-74.0384
"05482,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,afd252c5-a902-11ef-a816-e9a333d5a54f,44.39,-73.2171
"01430,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d94b156d-a902-11ef-ac12-fff481f5d281,42.6496,-71.9267
"12173,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,09b55719-a903-11ef-af60-9db9032a0ac8,42.3596,-73.7613
"45039,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,0b8c39f8-a903-11ef-b487-5988d5a3dcfe,39.317,-84.2438
"12160,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,1e94f7d1-a903-11ef-937d-7f9df8d1bd99,42.7599,-74.3642
"20815,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,151812f1-a903-11ef-8414-b1dc88d05ed4,38.978,-77.082
"02891,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,5bc12551-a905-11ef-8358-256b6d840bfb,41.3691,-71.8126
"23336,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,7c018d82-a902-11ef-9cfe-4d2828bc361d,37.9299,-75.3624
"02452,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,1b560408-a904-11ef-88a3-b332ca0a7804,42.3943,-71.218
"85026,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,PHOENIX,4538,2024-12-09,91b0cb9d-a908-11ef-9562-c1c871c2ed10,33.4484,-112.074
"19119,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,e5230156-a902-11ef-9b93-e1092a6c0f16,40.0547,-75.1866
"13459,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,4cbc5901-a904-11ef-b573-3dbb81e63688,42.7634,-74.5919
"07452,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,fa0cbeb3-a903-11ef-b6ee-99fe490b983b,40.9602,-74.1254
"02767,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,592d0261-a904-11ef-a570-9dcc894cbec2,41.9324,-71.0469
"98103,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,ad657176-a902-11ef-a816-e9a333d5a54f,47.6733,-122.3426
"12833,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,ecd51bc7-a903-11ef-88a3-b332ca0a7804,43.1401,-73.8398
"19807,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,458e9431-a904-11ef-9ad8-3d831072383e,39.7949,-75.6161
"02635,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,6f61ef71-a903-11ef-aadf-c9ca81d212b8,41.6243,-70.4364
"07446,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,af43b1f8-a903-11ef-aadf-c9ca81d212b8,41.0577,-74.1445
"08889,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,b78c5c84-a903-11ef-91e3-f775831144c7,40.6156,-74.7724
